Searchword,API,URL,Title,Summary,Article,Title_Sentiment,Title_Positive,Title_Neutral,Title_Negative,Article_Sentiment,Article_Positive,Article_Neutral,Article_Negative,Verified,Language,NER,Topics,Date,Source,key
Morgan Stanley,Twitter API,Twitter,SEC Obtains Final  Judgement Against Former Morgan Stanley  Adviser Who Stole $6 Million …,,SEC Obtains Final  Judgement Against Former Morgan Stanley  Adviser Who Stole $6 Million …,negative,0.01,0.13,0.86,negative,0.01,0.13,0.86,True,English,,,2021-07-07,Unknown,
Morgan Stanley,Twitter API,Twitter,"“Spanish giant has hired KPMG and Morgan Stanley to manage the divestment.” (Predictable outcome, but still sad to…",,"“Spanish giant has hired KPMG and Morgan Stanley to manage the divestment.” (Predictable outcome, but still sad to…",negative,0.01,0.14,0.85,negative,0.01,0.14,0.85,True,English,,,2021-07-07,Unknown,
Bank of America,Google API,https://www.efinancialcareers.com/news/2021/07/millennium-management-paris,Hedge fund Millennium poached a Bank of America MD in Paris,"... ex-bank to trader to turn up at a hedge fund is Grégoire Thomas, the former Paris-based head of equity synthetics and securities lending at Bank of America.","... ex-bank to trader to turn up at a hedge fund is Grégoire Thomas, the former Paris-based head of equity synthetics and securities lending at Bank of America.",neutral,0.01,0.99,0.0,neutral,0.0,1.0,0.0,True,English,,,2021-07-05,efinancialcareers.com,
Bank of America,Google API,https://www.wspa.com/news/firefighters-battle-fire-at-bank-of-america-in-greenville/,Firefighters battle fire at Bank of America in Greenville,(WSPA) – Greenville City Fire Department responded to a fire at a Bank of America along Augusta Street Tuesday afternoon. The bank is located at 1927 Augusta...,(WSPA) – Greenville City Fire Department responded to a fire at a Bank of America along Augusta Street Tuesday afternoon. The bank is located at 1927 Augusta...,negative,0.07,0.3,0.63,neutral,0.0,1.0,0.0,True,English,,,2021-07-06,wspa.com,
Bank of America,Google API,https://en.as.com/en/2021/07/02/latest_news/1625261674_427118.html,"Will banks open on July 4th and 5th 2021? Bank of America, Citi, Wells Fargo, JP Morgan, Goldman Sachs","Bank of America, Citi, Wells Fargo, JP Morgan, Goldman Sachs. As the holiday weekend to celebrate Independence Day in the US approaches, some wonder...","Bank of America, Citi, Wells Fargo, JP Morgan, Goldman Sachs. As the holiday weekend to celebrate Independence Day in the US approaches, some wonder...",neutral,0.01,0.98,0.01,positive,0.56,0.42,0.02,True,English,,,2021-07-03,en.as.com,
Bank of America,Google API,https://www.barrons.com/articles/europes-delta-problem-could-get-bigger-tread-carefully-warns-bank-of-america-51625481248,"The Delta Variant Is Proving Risky for Europe's Economies, says BofA","Tread Carefully, Warns Bank of America. By. Barbara Kollmeyer.","Tread Carefully, Warns Bank of America. By. Barbara Kollmeyer.",negative,0.0,0.0,1.0,negative,0.0,0.01,0.99,True,English,,,2021-07-06,barrons.com,
Bank of America,Google API,https://www.abc10.com/article/money/edd-bank-of-america-debit-cards-contract/103-e25a8671-fe31-4506-a2f3-d1cac46eaf0f,"EDD extends contract with Bank of America, but bank wants out",The agreement means that Bank of America will continue to provide debit cards for unemployment benefits in the state for the next two years. The decision was...,The agreement means that Bank of America will continue to provide debit cards for unemployment benefits in the state for the next two years. The decision was...,neutral,0.05,0.9,0.05,neutral,0.19,0.71,0.1,True,English,,,2021-07-06,abc10.com,
Bank of America,Google API,https://abc7news.com/bofa-edd-debit-card-bankofamerica-fraud-news-california-unemployment/10854177/,EXCLUSIVE: Bank of America wants out of California EDD unemployment benefits contract as soon as possible,"It means Bank of America will continue delivering unemployment benefits on EDD debit cards for up to two more years despite rampant fraud, frozen accounts and...","It means Bank of America will continue delivering unemployment benefits on EDD debit cards for up to two more years despite rampant fraud, frozen accounts and...",neutral,0.28,0.67,0.05,negative,0.0,0.0,1.0,True,English,,,2021-07-03,abc7news.com,
Bank of America,Google API,https://www.cityam.com/bank-of-america-staff-in-uk-to-head-back-to-work-if-theyre-jabbed/,Bank of America staff in UK to head back to work - if they're ...,"Bank of America have become the latest financial institution to push staff back to the office in the UK, with employees told they can return to their desk when...","Bank of America have become the latest financial institution to push staff back to the office in the UK, with employees told they can return to their desk when...",neutral,0.03,0.94,0.03,neutral,0.0,0.99,0.01,True,English,,,2021-07-05,cityam.com,
Bank of America,Google API,https://mynews4.com/news/local/fraud-device-found-in-lake-tahoe-area-bank-of-america-atm,Fraud device found in Lake Tahoe area Bank of America ATM,(News 4 and Fox 11) — South Lake Tahoe police detectives are working with a Bank of America branch on Lake Tahoe Blvd. after one of the bank's technicians...,(News 4 and Fox 11) — South Lake Tahoe police detectives are working with a Bank of America branch on Lake Tahoe Blvd. after one of the bank's technicians...,negative,0.0,0.0,1.0,neutral,0.02,0.89,0.09,True,English,,,2021-07-07,mynews4.com,
Bank of America,Google API,https://www.smdp.com/bank-of-america-awards-nearly-4-million-to-nonprofits/206422,Bank of America Awards Nearly $4 Million to Nonprofits,Bank of America has announced $3.97 million in grants to 104 Los Angeles area nonprofits that will help drive economic opportunity and upward mobility for...,Bank of America has announced $3.97 million in grants to 104 Los Angeles area nonprofits that will help drive economic opportunity and upward mobility for...,neutral,0.04,0.93,0.03,neutral,0.31,0.69,0.0,True,English,,,2021-07-03,smdp.com,
Bank of America,Google API,https://www.marketwatch.com/story/bank-of-americas-karen-fang-says-business-as-usual-is-not-ok-for-finance-the-planet-or-social-justice-11625162868,"BofA's Karen Fang: ‘Business as usual is not OK’ for finance, the planet or social justice","Bank of America's Karen Fang says 'business as usual is not OK' for finance, the planet or social justice. Last Updated: July 3, 2021 at 2:31 p.m. ET First Published:...","Bank of America's Karen Fang says 'business as usual is not OK' for finance, the planet or social justice. Last Updated: July 3, 2021 at 2:31 p.m. ET First Published:...",negative,0.01,0.06,0.93,mixed,0.28,0.23,0.49,True,English,,,2021-07-02,marketwatch.com,
Bank of America,PyNews API,https://www.thedailybeast.com/american-banker-jailed-in-hong-kong-for-trying-to-be-a-good-samaritan?source=articles&via=rss,American Banker Jailed in Hong Kong for Trying to Be a Good Samaritan,"Tyrone Siu via ReutersWhen Samuel Bickett, a former Bank of America compliance director, saw a man with a retractable baton confronting a teenager in a...","When Samuel Bickett, a former Bank of America compliance director, saw a man with a retractable baton confronting a teenager in a subway station in Hong Kong in 2019, he assumed he had stumbled on an… [+1516 chars]",positive,0.56,0.04,0.4,negative,0.0,0.04,0.96,True,English,,,2021-07-01,thedailybeast.com,
Bank of America,PyNews API,https://www.reuters.com/business/finance/delivery-app-rappi-partners-with-visa-launch-credit-cards-brazil-2021-07-02/,Delivery app Rappi partners with Visa to launch credit cards in Brazil - Reuters,"SoftBank-backed <a href="""" target=""_blank"">(9984.T)</a> delivery app Rappi is launching credit cards for its users in Brazil, expanding its financial products portfolio as competition in the payments sector heats up in …","SoftBank-backed <a href="""" target=""_blank"">(9984.T)</a> delivery app Rappi is launching credit cards for its users in Brazil, expanding its financial products portfolio as competition in the payments sector heats up in …",neutral,0.01,0.82,0.17,neutral,0.0,1.0,0.0,True,English,,,2021-07-01,reuters.com,
Bank of America,PyNews API,https://www.businessinsider.com/inflation-outlook-bank-of-england-debate-central-banks-economic-growth-2021-7,The Bank of England's inflation debate has spilled into the open as the chief economist and governor clash,"The BoE's chief economist warned of a dangerous rise in inflation. A day later, the Bank's governor told people not to overreact to price rises.",Central bankers usually prize consensus. But a rift about inflation at the Bank of England has spilled into public view.,,,,,,,,,,,,,,,
The Bank's departing chief economist Andy Haldane used his final speech in th… [+2775 chars],negative,0.03,0.4,0.57,mixed,0.3,0.25,0.45,True,English,2021-07-01,businessinsider.com,,,,,,,,
Bank of America,PyNews API,https://www.reuters.com/world/americas/latam-central-banks-look-past-covid-inflation-phantoms-loom-2021-07-02/,Analysis: Latam central banks look past COVID as inflation phantoms loom - Reuters,"Latin America's central banks have become more hawkish as the region's inflationary ghosts rattle their chains, with a recent pivot by the U.S. Federal Reserve further boosting market expectations of tighter monetary policies.","Latin America's central banks have become more hawkish as the region's inflationary ghosts rattle their chains, with a recent pivot by the U.S. Federal Reserve further boosting market expectations of tighter monetary policies.",neutral,0.01,0.97,0.02,negative,0.05,0.21,0.74,True,English,,,2021-07-01,reuters.com,
Bank of America,Bing API,https://www.msn.com/en-us/health/other/virgin-galactic-shares-have-come-too-far-too-fast-bofas-epstein/vi-AALSu0m,Virgin Galactic shares have come too far too fast: BofA's Epstein,"Sir Richard Branson's planned spaceflight on Virgin Galactic's test mission is four days away. Ron Epstein, research analyst at Bank of America, joined ""Squawk Box"" on Wednesday to discuss why he is warning investors that shares of the space exploration ...","Sir Richard Branson's planned spaceflight on Virgin Galactic's test mission is four days away. Ron Epstein, research analyst at Bank of America, joined ""Squawk Box"" on Wednesday to discuss why he is warning investors that shares of the space exploration ...",negative,0.01,0.33,0.66,negative,0.0,0.03,0.97,True,English,,,2021-07-07,msn.com,
Bank of America,Bing API,https://www.globalcapital.com/article/b1slpc930dtd3t/bofa-mena-head-transfers-to-ny-fig-team,BofA MENA head transfers to NY FIG team,"Bank of America's former Dubai-based head of Middle East and North Africa debt capital markets has relocated to New York, where he will be covering debt capital markets for US FIG clients.","Bank of America's former Dubai-based head of Middle East and North Africa debt capital markets has relocated to New York, where he will be covering debt capital markets for US FIG clients.",neutral,0.01,0.98,0.01,neutral,0.0,0.51,0.49,True,English,,,2021-07-07,globalcapital.com,
Bank of America,Bing API,https://www.tmcnet.com/usubmit/-zighra-expands-its-pioneering-patent-platform-highlighting-continued-/2021/07/07/9404606.htm,Zighra Expands its Pioneering Patent Platform Highlighting Continued Leadership in Mobile Behavioral Biometrics,"This acknowledgement comes from patent applications by Google, Mastercard, Paypal, Square, IBM, Microsoft, Intuit, Blackberry, Intellectual Ventures, and Bank of America, among many others. Forward citations acknowledge the importance of a foundational ...","This acknowledgement comes from patent applications by Google, Mastercard, Paypal, Square, IBM, Microsoft, Intuit, Blackberry, Intellectual Ventures, and Bank of America, among many others. Forward citations acknowledge the importance of a foundational ...",neutral,0.0,1.0,0.0,neutral,0.08,0.82,0.1,True,English,,,2021-07-07,tmcnet.com,
Bank of America,Bing API,https://uk.finance.yahoo.com/news/senior-barclays-banker-dubai-said-093106174.html,Senior Barclays Banker in Dubai Is Said to Leave After a Decade,"Shish joined Barclays in 2010 and previously worked at Bank of America Corp., according to his LinkedIn profile. His departure follows the exit in April of another senior emerging markets banker, David Nataf, who was most recently the banking head for ...","Shish joined Barclays in 2010 and previously worked at Bank of America Corp., according to his LinkedIn profile. His departure follows the exit in April of another senior emerging markets banker, David Nataf, who was most recently the banking head for ...",neutral,0.02,0.96,0.02,neutral,0.02,0.95,0.03,True,English,,,2021-07-07,uk.finance.yahoo.com,
Bank of America,Bing API,https://www.49ers.com/video/49ers-2021-community-day-presented-by-pepsi,49ers 2021 Community Day Presented by Pepsi,"Linebacker Azeez Al-Shaair joined 49ers staff to distribute meals from minority owned caterers, weekly groceries and backpacks to over 1,000 Oakland families served by Alameda County Community Food Bank.","Linebacker Azeez Al-Shaair joined 49ers staff to distribute meals from minority owned caterers, weekly groceries and backpacks to over 1,000 Oakland families served by Alameda County Community Food Bank.",neutral,0.02,0.97,0.01,neutral,0.0,0.99,0.01,True,English,,,2021-07-07,49ers.com,
Bank of America,Bing API,https://www.barrons.com/articles/advisor-group-convinces-rbc-recruiting-chief-kristen-kimmell-to-switch-shops-51625668309,Barron's,"A longtime executive at Securities America, one of the broker-dealers Advisor Group acquired ... broader push to cast a wider net and attract sophisticated teams and firms, bank advisors, wirehouse breakaways, and hybrid professionals.","A longtime executive at Securities America, one of the broker-dealers Advisor Group acquired ... broader push to cast a wider net and attract sophisticated teams and firms, bank advisors, wirehouse breakaways, and hybrid professionals.",neutral,0.2,0.75,0.05,neutral,0.02,0.98,0.0,True,English,,,2021-07-07,barrons.com,
Bank of America,Bing API,https://madison.com/news/national/stocks-fall-banks-see-declines-as-bond-yields-sink-quickly/article_1795d5bf-90d0-5f47-88ef-e4e035c90aea.html,"Stocks fall, banks see declines as bond yields sink quickly","Stocks were slightly lower Wednesday, a day after the S&P 500 snapped a seven-day winning streak. Investors are watching the bond market, where yields have tumbled","Stocks were slightly lower Wednesday, a day after the S&P 500 snapped a seven-day winning streak. Investors are watching the bond market, where yields have tumbled",neutral,0.01,0.95,0.04,neutral,0.04,0.76,0.2,True,English,,,2021-07-07,madison.com,
Bank of America,Bing API,https://www.dailysabah.com/turkey/investigations/turkey-arrests-mastermind-of-farm-bank-scam,Turkey arrests mastermind of 'Farm Bank' scam,"The architect of the “Farm Bank” scam, Mehmet Aydın, was arrested and sent to prison late Wednesday. The criminal, who was wanted on an Interpol","The architect of the “Farm Bank” scam, Mehmet Aydın, was arrested and sent to prison late Wednesday. The criminal, who was wanted on an Interpol",negative,0.0,0.0,1.0,negative,0.0,0.0,1.0,True,English,,,2021-07-07,dailysabah.com,
Bank of America,Bing API,https://markets.businessinsider.com/news/stocks/bac-stock-bank-of-america-likely-going-into-headwinds-1030586458,Bank of America Stock Is Likely Going into Headwinds,"InvestorPlace - Stock Market News, Stock Advice & Trading Tips I’ve been a big fan of bank stocks for years. This is mainly due to","InvestorPlace - Stock Market News, Stock Advice & Trading Tips I’ve been a big fan of bank stocks for years. This is mainly due to",neutral,0.01,0.78,0.21,neutral,0.03,0.95,0.02,True,English,,,2021-07-07,markets.businessinsider.com,
Bank of America,Twitter API,Twitter,Bank of America just gave me a crazy cash back deal.,,Bank of America just gave me a crazy cash back deal.,negative,0.0,0.0,1.0,negative,0.0,0.0,1.0,True,English,,,2021-07-07,Unknown,
Bank of America,Twitter API,Twitter,This was a photo at my old Bank of America 11 years ago. Torrential rains caused the roof to leak. Those fluorescen…,,This was a photo at my old Bank of America 11 years ago. Torrential rains caused the roof to leak. Those fluorescen…,negative,0.0,0.0,1.0,negative,0.0,0.0,1.0,True,English,,,2021-07-07,Unknown,
Bank of America,Twitter API,Twitter,RMcGreevy1301 At least you don’t get emails from the ‘Bank of America’ claiming your (non-existent) account is goi…,,RMcGreevy1301 At least you don’t get emails from the ‘Bank of America’ claiming your (non-existent) account is goi…,neutral,0.02,0.65,0.33,neutral,0.02,0.65,0.33,True,English,,,2021-07-07,Unknown,
Bank of America,Twitter API,Twitter,"Canada: Bank of Canada to Taper Further on July 14. David Sloan, Senior Economist, North America. Looks at upcoming…",,"Canada: Bank of Canada to Taper Further on July 14. David Sloan, Senior Economist, North America. Looks at upcoming…",neutral,0.07,0.87,0.06,neutral,0.07,0.87,0.06,True,English,,,2021-07-07,Unknown,
Bank of America,Twitter API,Twitter,"More than 100 million people across  LatAm have opened new  bankaccounts during the pandemic, to take advantage of…",,"More than 100 million people across  LatAm have opened new  bankaccounts during the pandemic, to take advantage of…",negative,0.15,0.35,0.5,negative,0.15,0.35,0.5,True,English,,,2021-07-07,Unknown,
Bank of America,Twitter API,Twitter,"von_livingston BankofAmerica That $888,888 hold is a way of Bank of America talking between departments saying “t…",,"von_livingston BankofAmerica That $888,888 hold is a way of Bank of America talking between departments saying “t…",neutral,0.01,0.82,0.17,neutral,0.01,0.82,0.17,True,English,,,2021-07-07,Unknown,
Bank of America,Twitter API,Twitter,HendMh7 If you travel then just go to bank of America and open it.  Chase is gonna want a tax number or ssn.  BofA…,,HendMh7 If you travel then just go to bank of America and open it.  Chase is gonna want a tax number or ssn.  BofA…,positive,0.42,0.37,0.21,positive,0.42,0.37,0.21,True,English,,,2021-07-07,Unknown,
Bank of America,Twitter API,Twitter,catalinaphotog BankofAmerica Worked For Bank of America. I dislike that department. What you need to do is go to…,,catalinaphotog BankofAmerica Worked For Bank of America. I dislike that department. What you need to do is go to…,negative,0.0,0.0,1.0,negative,0.0,0.0,1.0,True,English,,,2021-07-07,Unknown,
Bank of America,Twitter API,Twitter,"MoneySavvyMind Ya almost got me with the Bank of America, but not today satan",,"MoneySavvyMind Ya almost got me with the Bank of America, but not today satan",positive,0.56,0.12,0.32,positive,0.56,0.12,0.32,True,English,,,2021-07-07,Unknown,
Bank of America,Twitter API,Twitter,tal_capone BankofAmerica I used to work For Bank of America and their problems are immense. I always was straight…,,tal_capone BankofAmerica I used to work For Bank of America and their problems are immense. I always was straight…,negative,0.0,0.0,1.0,negative,0.0,0.0,1.0,True,English,,,2021-07-07,Unknown,
Bank of America,Twitter API,Twitter,First of all I’ve never had a conversation w EDD and second of all I don’t use Bank of America. 🙄Can’t scam a sca…,,First of all I’ve never had a conversation w EDD and second of all I don’t use Bank of America. 🙄Can’t scam a sca…,positive,0.8,0.04,0.16,positive,0.8,0.04,0.16,True,English,,,2021-07-07,Unknown,
Credit Suisse,Google API,https://www.finews.com/news/english-news/46910-credit-suisse-greensill-supply-chain-finance-sanjeev-gupta,b'Credit Suisse Repays $750 Mln in Greensill Fund Cash',"b""The Swiss bank's repayments to clients now total more than half of the total $10.1 billion volume in troubled supply chain funds. Zurich-based Credit Suisse on ...""","b""The Swiss bank's repayments to clients now total more than half of the total $10.1 billion volume in troubled supply chain funds. Zurich-based Credit Suisse on ...""",neutral,0.01,0.99,0.0,negative,0.0,0.14,0.86,True,English,,,2021-07-03,finews.com,
Credit Suisse,Google API,https://ibsintelligence.com/ibsi-news/credit-suisse-and-klara-partner-in-open-banking-for-private-clients/,b'Credit Suisse and KLARA partner in open banking for private ...',"b""Credit Suisse is one of Switzerland's first central banks extending its open banking services from corporate clients to its segment. To pay invoices directly and ...""","b""Credit Suisse is one of Switzerland's first central banks extending its open banking services from corporate clients to its segment. To pay invoices directly and ...""",neutral,0.19,0.8,0.01,neutral,0.04,0.92,0.04,True,English,,,2021-07-03,ibsintelligence.com,
Credit Suisse,Google API,https://www.finews.asia/finance/34836-credit-suisse-antonio-horta-osorio-strategy-mergers-and-acquisitions-asia,"b""Credit Suisse: Ant\xc3\xb3nio Horta-Os\xc3\xb3rio's Seven Seals""","b""If Credit Suisse's future lies mainly in wealth management then one unit within the investment bank could have a significant role, Global Trading Solutions. This ...""","b""If Credit Suisse's future lies mainly in wealth management then one unit within the investment bank could have a significant role, Global Trading Solutions. This ...""",neutral,0.0,0.99,0.01,negative,0.12,0.05,0.83,True,English,,,2021-07-02,finews.asia,
Credit Suisse,Google API,https://www.finews.com/news/english-news/46931-joanna-hannaford-goldman-sachs-credit-suisse-james-walker-operations-technology,b'Credit Suisse Poaches Goldman Sachs Veteran',b'The Swiss bank is hiring a veteran of the U.S. investment bank as its head of technology and operations. Zurich-based Credit Suisse is naming Joanna ...',b'The Swiss bank is hiring a veteran of the U.S. investment bank as its head of technology and operations. Zurich-based Credit Suisse is naming Joanna ...',neutral,0.02,0.97,0.01,neutral,0.01,0.99,0.0,True,English,,,2021-07-05,finews.com,
Credit Suisse,Google API,https://ibsintelligence.com/ibsi-news/credit-suisse-appoints-joane-hannaford-as-chief-of-technology-operations/,b'Credit Suisse appoints Joane Hannaford as Chief of ...',b'Credit Suisse Group today announced the appointment of Joanne Hannaford as Chief Technology & Operations Officer and a member of the Executive Board of ...',b'Credit Suisse Group today announced the appointment of Joanne Hannaford as Chief Technology & Operations Officer and a member of the Executive Board of ...',neutral,0.06,0.91,0.03,neutral,0.01,0.99,0.0,True,English,,,2021-07-06,ibsintelligence.com,
Credit Suisse,Google API,https://www.finews.com/news/english-news/46971-credit-suisse-exos-financial-brady-dougan-hamilton-gustavo-perrotta,b'Ex-Credit Suisse CEO Eyes Major Funding Round',b'Brady Dougan clinched a $3 million investment from a company headed by a former Credit Suisse investment banker for his new venture. It is part of what is ...',b'Brady Dougan clinched a $3 million investment from a company headed by a former Credit Suisse investment banker for his new venture. It is part of what is ...',neutral,0.01,0.99,0.0,neutral,0.06,0.92,0.02,True,English,,,2021-07-07,finews.com,
Credit Suisse,Google API,https://www.finews.com/news/english-news/46883-credit-suisse-antonio-horta-osorio-csfb-culture,"b""Credit Suisse's Biggest Challenge is Cultural""","b""Credit Suisse's new chairman, Ant\xc3\xb3nio Horta-Os\xc3\xb3rio, is still skirting around one of his biggest challenges in turning the bank around: reining in its free-wheeling ...""","b""Credit Suisse's new chairman, Ant\xc3\xb3nio Horta-Os\xc3\xb3rio, is still skirting around one of his biggest challenges in turning the bank around: reining in its free-wheeling ...""",neutral,0.31,0.65,0.04,neutral,0.21,0.78,0.01,True,English,,,2021-07-02,finews.com,
Credit Suisse,Google API,https://www.finews.com/news/english-news/46874-qatar-credit-suisse-stake-qia,b'Qatar Cuts Stake in Credit Suisse',"b""Qatar's sovereign wealth fund is no longer Credit Suisse's largest shareholder after cutting its stake. Qatar has cut its stake in Credit Suisse to below the 5 ...""","b""Qatar's sovereign wealth fund is no longer Credit Suisse's largest shareholder after cutting its stake. Qatar has cut its stake in Credit Suisse to below the 5 ...""",neutral,0.03,0.96,0.01,neutral,0.11,0.85,0.04,True,English,,,2021-07-01,finews.com,
Credit Suisse,PyNews API,https://www.reuters.com/business/credit-suisse-realign-strategy-this-year-chairman-says-2021-07-01/,"b'Credit Suisse to realign strategy this year, chairman says - Reuters'","b'Credit Suisse <a href="""" target=""_blank"">(CSGN.S)</a> expects to decide on a new strategy by the end of the year, Chairman Antonio Horta-Osorio said in his first interview since assuming the role at the troubled lender.'","b'Credit Suisse <a href="""" target=""_blank"">(CSGN.S)</a> expects to decide on a new strategy by the end of the year, Chairman Antonio Horta-Osorio said in his first interview since assuming the role at the troubled lender.'",neutral,0.01,0.98,0.01,negative,0.0,0.08,0.92,True,English,,,2021-07-01,reuters.com,
Credit Suisse,PyNews API,https://www.reuters.com/article/health-coronavirus-credit-suisse-gp-idUSFWN2OF0FK,b'Credit Suisse sets flexible working policy for Swiss staff - Reuters',"b'Credit Suisse said on Monday it would phase in a new flexible working policy for its Swiss staff, in a move that reflects positive staff feedback on remote working and complies with federal recommendations.'","b'By Reuters Staff\rJuly 5 (Reuters) - Credit Suisse said on Monday it would phase in a new flexible working policy for its Swiss staff, in a move that reflects positive staff feedback on remote workin\xe2\x80\xa6 [+956 chars]'",neutral,0.49,0.51,0.0,neutral,0.19,0.81,0.0,True,English,,,2021-07-01,reuters.com,
Credit Suisse,PyNews API,https://www.reuters.com/article/uk-credit-suisse-gp-greensill-capital-idUSKCN2E8105,b'Credit Suisse to repay further $750 million to Greensill-linked fund investors - Reuters',"b'Credit Suisse is paying out a further $750 million to investors in its Greensill-linked supply chain finance funds, its asset management arm told investors on Friday.'","b'ZURICH (Reuters) - Credit Suisse is paying out a further $750 million to investors in its Greensill-linked supply chain finance funds, its asset management arm told investors on Friday.\rFILE PHOTO: \xe2\x80\xa6 [+2582 chars]'",neutral,0.03,0.93,0.04,neutral,0.01,0.93,0.06,True,English,,,2021-07-01,reuters.com,
Credit Suisse,PyNews API,https://www.reuters.com/article/credit-suisse-gp-technology-officer-idUSFWN2OF0FA,b'Credit Suisse names Joanne Hannaford as chief technology & operations officer - Reuters',"b'Credit Suisse on Monday appointed Joanne Hannaford as chief technology & operations officer and a member of the executive board effective Jan. 1, the Swiss bank said in a statement. (Reporting by John Miller Editing by Riham Alkousaa)'","b'Credit Suisse on Monday appointed Joanne Hannaford as chief technology & operations officer and a member of the executive board effective Jan. 1, the Swiss bank said in a statement. (Reporting by John Miller Editing by Riham Alkousaa)'",neutral,0.01,0.98,0.01,neutral,0.01,0.99,0.0,True,English,,,2021-07-01,reuters.com,
Credit Suisse,PyNews API,https://www.reuters.com/article/us-qatar-credit-suisse-gp-idUSKCN2EC0JN,b'Qatar fund holds 6% Credit Suisse stake due to convertible notes - filing - Reuters',"b'Qatar Investment Authority (QIA) stake in Credit Suisse is 6%, higher than earlier estimated, after it subscribed to two convertible notes, which will be converted into shares later this year, according to a regulatory filing.'","b'Qatar Investment Authority (QIA) stake in Credit Suisse is 6%, higher than earlier estimated, after it subscribed to two convertible notes, which will be converted into shares later this year, according to a regulatory filing.'",neutral,0.0,0.99,0.01,neutral,0.04,0.65,0.31,True,English,,,2021-07-01,reuters.com,
Credit Suisse,PyNews API,https://www.reuters.com/world/middle-east/qatar-funds-stake-credit-suisse-rises-6-due-convertibles-2021-07-06/,"b""Qatar fund's stake in Credit Suisse rises to 6% due to convertibles - Reuters""","b'Qatar Investment Authority (QIA) has raised its stake in Credit Suisse <a href="""" target=""_blank"">(CSGN.S)</a> to 6%, in a move seen as underlining its long-term commitment to the troubled lender.'","b'Qatar Investment Authority (QIA) has raised its stake in Credit Suisse <a href="""" target=""_blank"">(CSGN.S)</a> to 6%, in a move seen as underlining its long-term commitment to the troubled lender.'",neutral,0.01,0.98,0.01,neutral,0.0,0.67,0.33,True,English,,,2021-07-01,reuters.com,
Credit Suisse,PyNews API,https://www.reuters.com/article/credit-suisse-gp-technology-officer-idUSL5N2OH17L,"b""UPDATE 1-Credit Suisse names Goldman's Hannaford to lead tech ops as Walker decamps to U.S. - Reuters""","b""Credit Suisse named Goldman Sachs's Joanne Hannaford as chief technology and operations officer as of Jan. 1, the Swiss bank said on Monday, as current chief operating officer James Walker takes a role in the United States.""","b""Credit Suisse named Goldman Sachs's Joanne Hannaford as chief technology and operations officer as of Jan. 1, the Swiss bank said on Monday, as current chief operating officer James Walker takes a role in the United States.""",neutral,0.0,0.99,0.01,neutral,0.0,0.99,0.01,True,English,,,2021-07-01,reuters.com,
Credit Suisse,PyNews API,https://www.reuters.com/world/uk/credit-suisse-repay-further-075-bln-greensill-linked-fund-investors-2021-07-02/,b'Credit Suisse to repay further $750 mln to Greensill-linked fund investors - Reuters',"b'Credit Suisse <a href="""" target=""_blank"">(CSGN.S)</a> is paying out a further $750 million to investors in its Greensill-linked supply chain finance funds, its asset management arm told investors on Friday.'","b'Credit Suisse <a href="""" target=""_blank"">(CSGN.S)</a> is paying out a further $750 million to investors in its Greensill-linked supply chain finance funds, its asset management arm told investors on Friday.'",neutral,0.04,0.93,0.03,neutral,0.01,0.97,0.02,True,English,,,2021-07-01,reuters.com,
Credit Suisse,PyNews API,https://www.reuters.com/business/finance/moves-credit-suisse-poaches-morgan-stanley-banker-global-industrials-group-memo-2021-07-06/,b'MOVES Credit Suisse poaches Morgan Stanley banker for global industrials group -memo - Reuters',"b'Credit Suisse <a href="""" target=""_blank"">(CSGN.S)</a> has snapped up a Morgan Stanley <a href="""" target=""_blank"">(MS.N)</a> banker to take on a senior role within its global industr\xe2\x80\xa6'","b'Credit Suisse <a href="""" target=""_blank"">(CSGN.S)</a> has snapped up a Morgan Stanley <a href="""" target=""_blank"">(MS.N)</a> banker to take on a senior role within its global industr\xe2\x80\xa6'",neutral,0.01,0.99,0.0,neutral,0.0,0.99,0.01,True,English,,,2021-07-01,reuters.com,
Credit Suisse,Bing API,http://en.stockbiz.vn/News/2021/7/8/977137/msn-credit-suisse-hsc-mirae-asset-raise-target-price-of-msn-share-to-over-5-63.aspx,"b'MSN: Credit Suisse, HSC, Mirae Asset raise target price of MSN share to over $5.63'","b'In a note on July 7, Credit Suisse raised the target price for the Masan Group share, MSN, to VN\xc4\x90137,000 (US$5.93). Earlier, the Ho Chi Minh Securities Corporation and Mirae Asset had also hiked target prices to VN\xc4\x90134,'","b'In a note on July 7, Credit Suisse raised the target price for the Masan Group share, MSN, to VN\xc4\x90137,000 (US$5.93). Earlier, the Ho Chi Minh Securities Corporation and Mirae Asset had also hiked target prices to VN\xc4\x90134,'",neutral,0.1,0.89,0.01,neutral,0.19,0.73,0.08,True,English,,,2021-07-08,en.stockbiz.vn,
Credit Suisse,Bing API,https://www.zonebourse.com/cours/action/THE-BANK-OF-NOVA-SCOTIA-1409234/actualite-broker/The-Bank-of-Nova-Scotia-nbsp-Credit-Suisse-neutre-sur-le-dossier-35811594/,b'The Bank of Nova Scotia : Credit Suisse neutre sur le dossier',b'None',b'The Bank of Nova Scotia : Credit Suisse neutre sur le dossier',neutral,0.01,0.98,0.01,neutral,0.01,0.98,0.01,True,English,,,2021-07-07,zonebourse.com,
