Searchword,API,URL,Title,Summary,Article,Title_Sentiment,Title_Positive,Title_Neutral,Title_Negative,Article_Sentiment,Article_Positive,Article_Neutral,Article_Negative,Verified,Language,NER,Topics,Date,Source,key
Euroclear,Google API,https://www.reuters.com/business/finance/exclusive-chile-wins-euroclear-access-corporate-bond-market-2021-07-02/,EXCLUSIVE Chile wins Euroclear access for corporate bond ...,"Settlement forms the crucial, underlying plumbing of financial markets and in emerging economies especially Euroclear's system can be a key way to attract big- ...","Settlement forms the crucial, underlying plumbing of financial markets and in emerging economies especially Euroclear's system can be a key way to attract big- ...",neutral,0.06,0.94,0.0,neutral,0.21,0.78,0.01,True,English,"['Euroclear', 'Euroclear']","['EXCLUSIVE Chile', 'Euroclear access', 'corporate bond', 'underlying plumbing', 'financial markets', 'emerging economies', 'key way', 'Settlement', 'Euroclear', 'system']",2021-07-03,reuters.com,Euroclear
Euroclear,Google API,https://www.globalcustodian.com/euroclear-leads-test-with-custodians-and-french-central-bank-on-cbdc-settlement/,Euroclear leads test with custodians and French central bank ...,"The test gives Euroclear a broad understanding into the running of an entire post-trade business on a blockchain platform. By Joe Parsons July 2, 2021 2:52 PM ...","The test gives Euroclear a broad understanding into the running of an entire post-trade business on a blockchain platform. By Joe Parsons July 2, 2021 2:52 PM ...",neutral,0.01,0.98,0.01,neutral,0.01,0.99,0.0,True,English,"['Euroclear', 'French central bank', 'Euroclear']","['central bank', 'Euroclear', 'test', 'custodians', 'French', 'entire post-trade business', 'broad understanding', 'blockchain platform', 'Joe Parsons', 'test', 'Euroclear', 'running']",2021-07-03,globalcustodian.com,Euroclear
Euroclear,Google API,https://www.globalcustodian.com/citi-wins-fund-services-mandate-from-income-partners-in-hong-kong/,Citi wins fund services mandate from Income Partners in Hong ...,Euroclear opens foreign investor access to Chilean corporate bonds. The Brussels-based international CSD has opened new links with numerous emerging and ...,Euroclear opens foreign investor access to Chilean corporate bonds. The Brussels-based international CSD has opened new links with numerous emerging and ...,neutral,0.02,0.98,0.0,neutral,0.01,0.97,0.02,True,English,"['Citi', 'Income Partners', 'Euroclear', 'CSD']","['fund services mandate', 'Income Partners', 'Citi', 'Hong', 'The Brussels-based international CSD', 'foreign investor access', 'Chilean corporate bonds', 'new links', 'numerous emerging', 'Euroclear']",2021-07-06,globalcustodian.com,Euroclear
Euroclear,Google API,https://www.nasdaq.com/articles/japans-cbdc-to-get-a-clearer-picture-by-2022-says-government-official%3A-report-2021-07-05,Japan’s CBDC to Get a Clearer Picture by 2022 Says Government Official: Report,"Related: Bank of France Carries Out Fifth CBDC Experiment With BNP Paribas, Euroclear. Murai said commercial banks would stand to benefit from a shift back ...","Related: Bank of France Carries Out Fifth CBDC Experiment With BNP Paribas, Euroclear. Murai said commercial banks would stand to benefit from a shift back ...",neutral,0.01,0.97,0.02,negative,0.28,0.02,0.7,True,English,"['CBDC', 'Bank of France', 'BNP Paribas', 'Euroclear']","['Clearer Picture', 'Japan', 'CBDC', 'Government', 'Official', 'Report', '2022', 'Fifth CBDC Experiment', 'BNP Paribas', 'commercial banks', 'France', 'Euroclear', 'Murai', 'shift']",2021-07-05,nasdaq.com,Euroclear
Euroclear,Google API,https://www.couriermail.com.au/news/queensland/central-queensland/terracom-refinances-as-blair-athol-sales-are-on-the-rise/news-story/cb44a2ca2a8d1378aabfbcce985b2fcc,Mining company refinances as Central Qld coal sales rise,"TerraCom Limited revealed that all bondholders unanimously approved an extension of the Euroclear Bond maturity date from June 30, 2021, to August 13.","TerraCom Limited revealed that all bondholders unanimously approved an extension of the Euroclear Bond maturity date from June 30, 2021, to August 13.",neutral,0.01,0.99,0.0,neutral,0.0,0.99,0.01,True,English,"['Central Qld', 'TerraCom Limited']","['Central Qld coal sales', 'Mining company', 'Euroclear Bond maturity date', 'TerraCom Limited', 'bondholders', 'extension', 'June', 'August']",2021-07-01,couriermail.com.au,Euroclear
Euroclear,Google API,https://ledgerinsights.com/euronext-backed-liquidshare-adopts-daml-for-smart-contracts/,Euronext-backed Liquidshare adopts Daml for smart contracts,"Liquidshare is backed by Societe Generale, BNP Paribas, Euronext and Euroclear, amongst others. When it was founded in 2017, it started with a post-trade ...","Liquidshare is backed by Societe Generale, BNP Paribas, Euronext and Euroclear, amongst others. When it was founded in 2017, it started with a post-trade ...",neutral,0.41,0.58,0.01,neutral,0.01,0.98,0.01,True,English,"['Euronext', 'Liquidshare', 'Liquidshare', 'Societe Generale', 'BNP Paribas', 'Euronext', 'Euroclear']","['Euronext-backed Liquidshare', 'smart contracts', 'Daml', 'Societe Generale', 'BNP Paribas', 'Liquidshare', 'Euronext', 'Euroclear', 'others', 'post-trade']",2021-07-01,ledgerinsights.com,Euroclear
Euroclear,Google API,https://www.globalcustodian.com/network-managers-rethink-playbook-for-switching-sub-custody-providers/,Network managers rethink playbook for switching sub-custody ...,Euroclear leads test with custodians and French central bank on CBDC settlement. The test gives Euroclear a broad understanding into the running of an entire ...,Euroclear leads test with custodians and French central bank on CBDC settlement. The test gives Euroclear a broad understanding into the running of an entire ...,neutral,0.01,0.97,0.02,neutral,0.03,0.96,0.01,True,English,"['Euroclear', 'French central bank', 'Euroclear']","['Network managers', 'playbook', 'sub-custody', 'central bank', 'CBDC settlement', 'broad understanding', 'Euroclear', 'test', 'custodians', 'French', 'running', 'entire ...']",2021-07-03,globalcustodian.com,Euroclear
Euroclear,Google API,https://www.prnewswire.co.uk/news-releases/artmarket-com-artprice-sees-explosion-of-contemporary-art-and-the-hi-lite-movement-in-southeast-asia-868800486.html,Artmarket.com: Artprice sees explosion of Contemporary Art ...,"Artmarket.com is listed on Eurolist by Euronext Paris, SRD long only and Euroclear: 7478 - Bloomberg: PRC - Reuters: ARTF. Discover Artmarket and its Artprice ...","Artmarket.com is listed on Eurolist by Euronext Paris, SRD long only and Euroclear: 7478 - Bloomberg: PRC - Reuters: ARTF. Discover Artmarket and its Artprice ...",neutral,0.04,0.93,0.03,neutral,0.02,0.97,0.01,True,English,"['Artprice', 'Artmarket.com', 'Euronext Paris', 'SRD', 'Bloomberg', 'Reuters', 'ARTF', 'Artprice']","['Contemporary Art', 'Artmarket', 'Artprice', 'explosion', 'Artmarket.com', 'Euronext Paris', 'Discover Artmarket', 'Eurolist', 'SRD', 'Bloomberg', 'PRC', 'Reuters', 'ARTF.', 'Artprice']",2021-07-06,prnewswire.co.uk,Euroclear
Euroclear,Google API,https://www.globenewswire.com/news-release/2021/07/02/2257215/0/en/CONDITIONS-FOR-PURCHASES-OF-CORPORATE-BONDS.html,CONDITIONS FOR PURCHASES OF CORPORATE BONDS,To the Riksbank's account in Euroclear Sweden AB's securities settlement system: 1 4948 6383. Securities issued in AM part: To the Riksbank's account in State ...,To the Riksbank's account in Euroclear Sweden AB's securities settlement system: 1 4948 6383. Securities issued in AM part: To the Riksbank's account in State ...,neutral,0.03,0.95,0.02,neutral,0.02,0.96,0.02,True,English,"['Riksbank', 'Euroclear Sweden AB', 'Riksbank']","['CORPORATE BONDS', 'CONDITIONS', 'PURCHASES', 'Euroclear Sweden AB', 'securities settlement system', 'Riksbank', 'account', 'AM', 'part', 'State']",2021-07-03,globenewswire.com,Euroclear
Euroclear,PyNews API,https://www.reuters.com/business/finance/exclusive-chile-wins-euroclear-access-corporate-bond-market-2021-07-02/,EXCLUSIVE Chile wins Euroclear access for corporate bond market - Reuters,Chile has sealed a long-awaited deal with Europe's biggest securities settlement house Euroclear to include the country's corporate bonds on the firm's international investor platform.,"Men walk through the financial district next to Santiago's stock exchange, August 25, 2014. REUTERS/Ivan Alvarado/FilesLONDON, July 2 (Reuters) - Chile has sealed a long-awaited deal with Europe's bi… [+2525 chars]",neutral,0.01,0.99,0.0,neutral,0.0,0.99,0.01,True,English,"['Reuters', 'REUTERS', 'Reuters']","['corporate bond market', 'Chile wins', 'Euroclear access', 'EXCLUSIVE', 'Reuters', 'financial district', 'stock exchange', 'Ivan Alvarado', 'Men', 'Santiago', 'REUTERS', 'FilesLONDON', 'Chile', 'deal', 'Europe', 'bi', '2525 chars']",2021-07-02,reuters.com,Euroclear
Euroclear,PyNews API,https://finance.yahoo.com/news/exclusive-chile-wins-euroclear-access-075632056.html,Exclusive: Chile wins Euroclear access for corporate bond market,Chile has sealed a long-awaited deal with Europe's biggest securities settlement house Euroclear to include the country's corporate bonds on the firm's...,By Marc Jones,,,,,,,,,,,,,,,
LONDON (Reuters) - Chile has sealed a long-awaited deal with Europe's biggest securities settlement house Euroclear to include the country's corporate bonds on the firm's international… [+2339 chars],neutral,0.04,0.96,0.0,neutral,0.0,1.0,0.0,True,English,"['Euroclear', 'Reuters', 'Euroclear']","['corporate bond market', 'Chile wins', 'Euroclear access', 'biggest securities settlement house Euroclear', 'Marc Jones', 'awaited deal', 'corporate bonds', 'LONDON', 'Reuters', 'Chile', 'Europe', 'country', 'firm', 'international', '2339 chars']",2021-07-02,finance.yahoo.com,Euroclear,,,,,
Euroclear,PyNews API,https://www.reuters.com/article/us-chile-euroclear-idUSKCN2E80NX,Exclusive: Chile wins Euroclear access for corporate bond market,Chile has sealed a long-awaited deal with Europe's biggest securities settlement house Euroclear to include the country's corporate bonds on the firm's international investor platform.,LONDON (Reuters) - Chile has sealed a long-awaited deal with Europes biggest securities settlement house Euroclear to include the countrys corporate bonds on the firms international investor platform… [+2335 chars],neutral,0.04,0.96,0.0,neutral,0.0,1.0,0.0,True,English,"['Euroclear', 'Reuters', 'Euroclear']","['corporate bond market', 'Chile wins', 'Euroclear access', 'biggest securities settlement house Euroclear', 'countrys corporate bonds', 'international investor platform', 'LONDON', 'Reuters', 'Chile', 'awaited', 'deal', 'Europes', 'firms', '2335 chars']",2021-07-02,reuters.com,Euroclear
Euroclear,Bing API,https://www.nasdaq.com/articles/bank-of-france-carries-out-fifth-cbdc-experiment-with-bnp-paribas-euroclear-2021-07-05,"Bank of France Carries Out Fifth CBDC Experiment With BNP Paribas, Euroclear","The Bank of France said it carried out its fifth experiment with central bank digital currency (CBDC) in March with a number of investment banks such as BNP Paribas and the clearinghouse Euroclear.  The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq,","The Bank of France said it carried out its fifth experiment with central bank digital currency (CBDC) in March with a number of investment banks such as BNP Paribas and the clearinghouse Euroclear.  The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq,",neutral,0.01,0.97,0.02,negative,0.06,0.4,0.54,True,English,"['Bank of France', 'BNP Paribas', 'Euroclear', 'Bank of France', 'BNP Paribas', 'Euroclear', 'Nasdaq']","['Fifth CBDC Experiment', 'BNP Paribas', 'Bank', 'France', 'Euroclear', 'central bank digital currency', 'The Bank', 'fifth experiment', 'investment banks', 'BNP Paribas', 'France', 'CBDC', 'March', 'number', 'clearinghouse', 'Euroclear', 'views', 'opinions', 'author', 'Nasdaq']",2021-07-05,nasdaq.com,Euroclear
Euroclear,Bing API,https://www.reuters.com/business/finance/exclusive-chile-wins-euroclear-access-corporate-bond-market-2021-07-02/,EXCLUSIVE Chile wins Euroclear access for corporate bond market,Chile has sealed a long-awaited deal with Europe's biggest securities settlement house Euroclear to include the country's corporate bonds on the firm's international investor platform.,Chile has sealed a long-awaited deal with Europe's biggest securities settlement house Euroclear to include the country's corporate bonds on the firm's international investor platform.,neutral,0.04,0.96,0.0,neutral,0.01,0.99,0.0,True,English,"['Euroclear', 'Euroclear']","['corporate bond market', 'Euroclear access', 'EXCLUSIVE', 'Chile', 'biggest securities settlement house Euroclear', 'international investor platform', 'corporate bonds', 'Chile', 'deal', 'Europe', 'country', 'firm']",2021-07-02,reuters.com,Euroclear
Euroclear,Twitter API,Twitter,"Yap set to raise $35m from Tiger Global  AAA Websites Euroclear,Fintech   regtech",,"Yap set to raise $35m from Tiger Global  AAA Websites Euroclear,Fintech   regtech",neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,"['Yap', 'Tiger Global  AAA', 'Euroclear', 'Fintech', 'regtech', 'Yap', 'Tiger Global  AAA', 'Euroclear', 'Fintech', 'regtech']","['Tiger Global  AAA Websites', 'Fintech   regtech', 'Yap', 'Tiger Global  AAA Websites', 'Fintech   regtech', 'Yap']",2021-07-07,Unknown,Euroclear
Euroclear,Twitter API,Twitter,"Bank of  France Carries Out Fifth  CBDC Experiment With BNP Paribas, Euroclear via Coindesk!  CryptoBank…",,"Bank of  France Carries Out Fifth  CBDC Experiment With BNP Paribas, Euroclear via Coindesk!  CryptoBank…",neutral,0.04,0.94,0.02,neutral,0.04,0.94,0.02,True,English,"['Bank of  France', 'BNP Paribas', 'Euroclear', 'CryptoBank', 'Bank of  France', 'BNP Paribas', 'Euroclear', 'CryptoBank']","['Fifth  CBDC Experiment', 'BNP Paribas', 'Bank', 'France', 'Euroclear', 'Coindesk', 'Fifth  CBDC Experiment', 'BNP Paribas', 'Bank', 'France', 'Euroclear', 'Coindesk']",2021-07-07,Unknown,Euroclear
Euroclear,Twitter API,Twitter,"ChangeFi CEO: “We have to be on the ground with our communities”  AAA Websites Euroclear,Fintech   regtech",,"ChangeFi CEO: “We have to be on the ground with our communities”  AAA Websites Euroclear,Fintech   regtech",neutral,0.01,0.99,0.0,neutral,0.01,0.99,0.0,True,English,"['ChangeFi', 'AAA Websites', 'Euroclear', 'Fintech   regtech', 'ChangeFi', 'AAA Websites', 'Euroclear', 'Fintech   regtech']","['ChangeFi CEO', 'Websites Euroclear', 'Fintech   regtech', 'ground', 'communities', 'AAA', 'ChangeFi CEO', 'Websites Euroclear', 'Fintech   regtech', 'ground', 'communities', 'AAA']",2021-07-07,Unknown,Euroclear
Euroclear,Twitter API,Twitter,"Check out. Liquidshare, BNP Paribas, Euroclear in CBDC trial for securities settlement …",,"Check out. Liquidshare, BNP Paribas, Euroclear in CBDC trial for securities settlement …",neutral,0.02,0.96,0.02,neutral,0.02,0.96,0.02,True,English,"['Liquidshare', 'BNP Paribas', 'Euroclear', 'Liquidshare', 'BNP Paribas', 'Euroclear']","['BNP Paribas', 'CBDC trial', 'securities settlement', 'Liquidshare', 'Euroclear', 'BNP Paribas', 'CBDC trial', 'securities settlement', 'Liquidshare', 'Euroclear']",2021-07-06,Unknown,Euroclear
Euroclear,Twitter API,Twitter,"Wyndham Hotels experiments with new guest reward: Bitcoin  AAA Websites Euroclear,Fintech   regtech",,"Wyndham Hotels experiments with new guest reward: Bitcoin  AAA Websites Euroclear,Fintech   regtech",neutral,0.14,0.85,0.01,neutral,0.14,0.85,0.01,True,English,"['Wyndham Hotels', 'Fintech', 'Wyndham Hotels', 'Fintech']","['Bitcoin  AAA Websites Euroclear', 'Wyndham Hotels experiments', 'new guest reward', 'Fintech   regtech', 'Bitcoin  AAA Websites Euroclear', 'Wyndham Hotels experiments', 'new guest reward', 'Fintech   regtech']",2021-07-06,Unknown,Euroclear
Euroclear,Twitter API,Twitter,"Bank of France Carries Out Fifth CBDC Experiment With BNP Paribas, Euroclear  via coindesk",,"Bank of France Carries Out Fifth CBDC Experiment With BNP Paribas, Euroclear  via coindesk",neutral,0.01,0.97,0.02,neutral,0.01,0.97,0.02,True,English,"['Bank of France', 'BNP Paribas', 'Euroclear', 'Bank of France', 'BNP Paribas', 'Euroclear']","['Fifth CBDC Experiment', 'BNP Paribas', 'Bank', 'France', 'Euroclear', 'coindesk', 'Fifth CBDC Experiment', 'BNP Paribas', 'Bank', 'France', 'Euroclear', 'coindesk']",2021-07-06,Unknown,Euroclear
Euroclear,Twitter API,Twitter,"Zettle in: PayPal adapts its European card reader for U.S. market  AAA Websites Euroclear,Fintech   regtech",,"Zettle in: PayPal adapts its European card reader for U.S. market  AAA Websites Euroclear,Fintech   regtech",neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,"['PayPal', 'AAA', 'Fintech', 'PayPal', 'AAA', 'Fintech']","['U.S. market  AAA Websites Euroclear', 'European card reader', 'Fintech   regtech', 'Zettle', 'PayPal', 'U.S. market  AAA Websites Euroclear', 'European card reader', 'Fintech   regtech', 'Zettle', 'PayPal']",2021-07-06,Unknown,Euroclear
Euroclear,Twitter API,Twitter,"Bank of France Carries Out Fifth CBDC Experiment With BNP Paribas, Euroclear - CoinDesk  CBDC",,"Bank of France Carries Out Fifth CBDC Experiment With BNP Paribas, Euroclear - CoinDesk  CBDC",neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,"['Bank of France', 'BNP Paribas', 'Euroclear', 'CoinDesk  CBDC', 'Bank of France', 'BNP Paribas', 'Euroclear', 'CoinDesk  CBDC']","['Fifth CBDC Experiment', 'CoinDesk  CBDC', 'BNP Paribas', 'Bank', 'France', 'Fifth CBDC Experiment', 'CoinDesk  CBDC', 'BNP Paribas', 'Bank', 'France']",2021-07-06,Unknown,Euroclear
Euroclear,Twitter API,Twitter,"Liquidshare, BNP Paribas, Euroclear in CBDC trial for securities settlement",,"Liquidshare, BNP Paribas, Euroclear in CBDC trial for securities settlement",neutral,0.02,0.97,0.01,neutral,0.02,0.97,0.01,True,English,"['Liquidshare', 'BNP Paribas', 'Euroclear', 'Liquidshare', 'BNP Paribas', 'Euroclear']","['BNP Paribas', 'CBDC trial', 'securities settlement', 'Liquidshare', 'Euroclear', 'BNP Paribas', 'CBDC trial', 'securities settlement', 'Liquidshare', 'Euroclear']",2021-07-06,Unknown,Euroclear
Euroclear,Twitter API,Twitter,Great to be working with our friends at  Euroclear to support them in the successful experiment!,,Great to be working with our friends at  Euroclear to support them in the successful experiment!,positive,1.0,0.0,0.0,positive,1.0,0.0,0.0,True,English,"['Euroclear', 'Euroclear']","['successful experiment', 'friends', 'Euroclear', 'successful experiment', 'friends', 'Euroclear']",2021-07-06,Unknown,Euroclear
Euroclear,Twitter API,Twitter,"Bank of France Carries Out Fifth CBDC Experiment With BNP Paribas, Euroclear XRP  xrpthestandard  XRPcommunity…",,"Bank of France Carries Out Fifth CBDC Experiment With BNP Paribas, Euroclear XRP  xrpthestandard  XRPcommunity…",neutral,0.0,0.99,0.01,neutral,0.0,0.99,0.01,True,English,"['Bank of France', 'BNP Paribas', 'Euroclear XRP', 'Bank of France', 'BNP Paribas', 'Euroclear XRP']","['Euroclear XRP  xrpthestandard  XRPcommunity', 'Fifth CBDC Experiment', 'BNP Paribas', 'Bank', 'France', 'Euroclear XRP  xrpthestandard  XRPcommunity', 'Fifth CBDC Experiment', 'BNP Paribas', 'Bank', 'France']",2021-07-06,Unknown,Euroclear
Euroclear,Twitter API,Twitter,"Nigerian fintech FairMoney lands $42m Series B round  AAA Websites Euroclear,Fintech   regtech",,"Nigerian fintech FairMoney lands $42m Series B round  AAA Websites Euroclear,Fintech   regtech",neutral,0.02,0.98,0.0,neutral,0.02,0.98,0.0,True,English,"['FairMoney', 'AAA', 'Fintech', 'FairMoney', 'AAA', 'Fintech']","['Series B round  AAA Websites Euroclear', 'Nigerian fintech FairMoney', 'Fintech   regtech', 'Series B round  AAA Websites Euroclear', 'Nigerian fintech FairMoney', 'Fintech   regtech']",2021-07-06,Unknown,Euroclear
Euroclear,Twitter API,Twitter,"Bank of France Carries Out Fifth CBDC Experiment With BNP Paribas, Euroclear - CoinDesk",,"Bank of France Carries Out Fifth CBDC Experiment With BNP Paribas, Euroclear - CoinDesk",neutral,0.0,0.99,0.01,neutral,0.0,0.99,0.01,True,English,"['Bank of France', 'BNP Paribas', 'Euroclear', 'CoinDesk', 'Bank of France', 'BNP Paribas', 'Euroclear', 'CoinDesk']","['Fifth CBDC Experiment', 'BNP Paribas', 'Bank', 'France', 'Euroclear', 'CoinDesk', 'Fifth CBDC Experiment', 'BNP Paribas', 'Bank', 'France', 'Euroclear', 'CoinDesk']",2021-07-06,Unknown,Euroclear
Nomura,Google API,https://www.finews.asia/finance/34862-nomura-sheds-cash-prime-brokerage-in-u-s-and-europe,Nomura Sheds Cash Prime Brokerage in US and Europe,"No changes will be made to Nomura's prime brokerage business in Asia, including Japan, while it will attempt to offer some cash prime brokerage services in the ...","No changes will be made to Nomura's prime brokerage business in Asia, including Japan, while it will attempt to offer some cash prime brokerage services in the ...",positive,0.93,0.07,0.0,negative,0.41,0.14,0.45,True,English,,,2021-07-07,finews.asia,Nomura
Nomura,Google API,https://kfgo.com/2021/07/06/japans-nomura-plans-to-suspend-part-of-cash-prime-brokerage-business-source/,Japan's Nomura plans to suspend part of cash-prime ...,"The move comes after Nomura, Japan's top brokerage and investment bank, reviewed its prime brokerage business and vowed to enhance risk management in ...","The move comes after Nomura, Japan's top brokerage and investment bank, reviewed its prime brokerage business and vowed to enhance risk management in ...",positive,0.49,0.44,0.07,positive,0.5,0.4,0.1,True,English,,,2021-07-07,kfgo.com,Nomura
Nomura,Google API,https://www.france24.com/en/live-news/20210705-judo-legend-nomura-hopes-king-riner-can-match-olympic-hat-trick,Judo legend Nomura hopes 'king' Riner can match Olympic ...,"Nomura urged the French superstar to win with a touch more panache in Tokyo, even if it means Riner edging out his Japanese compatriot for the title again.","Nomura urged the French superstar to win with a touch more panache in Tokyo, even if it means Riner edging out his Japanese compatriot for the title again.",positive,0.57,0.41,0.02,positive,0.68,0.3,0.02,True,English,,,2021-07-05,france24.com,Nomura
Nomura,Google API,https://www.japantimes.co.jp/sports/2021/07/06/more-sports/judo/tadahiro-nomura-teddy-riner-tokyo2020/,Judo legend Tadahiro Nomura hopes 'king' Teddy Riner can ...,"Nomura urged the French superstar to win with a touch more panache in Tokyo, even if it means Riner edging out his Japanese compatriot for the title again.","Nomura urged the French superstar to win with a touch more panache in Tokyo, even if it means Riner edging out his Japanese compatriot for the title again.",neutral,0.22,0.76,0.02,positive,0.68,0.3,0.02,True,English,,,2021-07-06,japantimes.co.jp,Nomura
Nomura,Google API,https://www.thehindubusinessline.com/economy/with-economy-moving-nomura-index-up-at-913/article35157020.ece,"With economy moving, Nomura index up at 91.3",The index is now only 8.7 percentage points below pre-pandemic levels. The Nomura India Business Resumption Index (NIBRI) picked up for a sixth consecutive ...,The index is now only 8.7 percentage points below pre-pandemic levels. The Nomura India Business Resumption Index (NIBRI) picked up for a sixth consecutive ...,neutral,0.01,0.97,0.02,negative,0.0,0.34,0.66,True,English,,,2021-07-06,thehindubusinessline.com,Nomura
Nomura,Google API,https://www.cnbc.com/2021/07/02/investing-nomura-names-indian-auto-stocks-to-watch-as-car-demand-rises.html,Investing: Nomura names Indian auto stocks to watch as car ...,"Indian exporters in the auto industry are poised to win behind a recovery in vehicle demand around the world, according to investment bank Nomura.","Indian exporters in the auto industry are poised to win behind a recovery in vehicle demand around the world, according to investment bank Nomura.",neutral,0.03,0.96,0.01,neutral,0.05,0.95,0.0,True,English,,,2021-07-02,cnbc.com,Nomura
Nomura,PyNews API,https://www.reuters.com/business/japans-nomura-plans-suspend-part-cash-prime-brokerage-business-source-2021-07-07/,Japan's Nomura plans to suspend part of cash-prime brokerage business - source - Reuters,"Nomura Holdings Inc <a href="""" target=""_blank"">(8604.T)</a> plans to suspend part of its cash-prime brokerage business after sustaining a $2.9 billion hit from the collapse of U.S. investment fund Archegos, a person fam…","Nomura Holdings Inc <a href="""" target=""_blank"">(8604.T)</a> plans to suspend part of its cash-prime brokerage business after sustaining a $2.9 billion hit from the collapse of U.S. investment fund Archegos, a person fam…",neutral,0.04,0.92,0.04,positive,0.85,0.12,0.03,True,English,,,2021-07-07,reuters.com,Nomura
Nomura,PyNews API,https://finance.yahoo.com/news/japans-nomura-plans-suspend-part-042247830.html,Japan's Nomura plans to suspend part of cash-prime brokerage business - source,Nomura Holdings Inc plans to suspend part of its cash-prime brokerage business after sustaining a $2.9 billion hit from the collapse of U.S. investment fund ...,"TOKYO (Reuters) - Nomura Holdings Inc plans to suspend part of its cash-prime brokerage business after sustaining a $2.9 billion hit from the collapse of U.S. investment fund Archegos, a person famil… [+966 chars]",neutral,0.07,0.89,0.04,neutral,0.01,0.88,0.11,True,English,,,2021-07-07,finance.yahoo.com,Nomura
Nomura,PyNews API,https://finance.yahoo.com/news/nomura-axes-cash-prime-brokerage-175201071.html,Nomura’s Prime Brokerage Pullback Deals Blow to Global Ambitions,"(Bloomberg) -- Just weeks after Nomura Holdings Inc. vowed to push ahead with its global ambitions, unswayed by deep losses from the implosion of Archegos...","(Bloomberg) -- Just weeks after Nomura Holdings Inc. vowed to push ahead with its global ambitions, unswayed by deep losses from the implosion of Archegos Capital Management, the firm is pulling the … [+4038 chars]",positive,0.47,0.46,0.07,negative,0.0,0.03,0.97,True,English,,,2021-07-07,finance.yahoo.com,Nomura
Nomura,PyNews API,https://japantoday.com/category/tokyo-2020-olympics/judo-legend-nomura-hopes-%27king%27-riner-can-match-olympic-hat-trick,Judo legend Nomura hopes 'king' Riner can match Olympic hat-trick,France's Teddy Riner can cement his place as judo's &quot;king&quot; by winning his third Olympic gold in Tokyo -- according to the only person ever to achieve the feat: Tadahiro Nomura. The retired Japanese judoka told AFP he would love to see Riner match hi…,France's Teddy Riner can cement his place as judo's &quot;king&quot; by winning his third Olympic gold in Tokyo -- according to the only person ever to achieve the feat: Tadahiro Nomura. The retired Japanese judoka told AFP he would love to see Riner match hi…,neutral,0.39,0.6,0.01,positive,0.99,0.01,0.0,True,English,,,2021-07-07,japantoday.com,Nomura
Nomura,PyNews API,https://www.channelnewsasia.com/news/business/japan-s-nomura-plans-to-suspend-part-of-cash-prime-brokerage-business---source-15171646,Japan's Nomura plans to suspend part of cash-prime brokerage business - source,"Nomura Holdings Inc plans to suspend part of its cash-prime brokerage business after sustaining a US$2.9 billion hit from the collapse of U.S. investment fund Archegos, a person familiar with the matter said on Wednesday.","Nomura Holdings Inc plans to suspend part of its cash-prime brokerage business after sustaining a US$2.9 billion hit from the collapse of U.S. investment fund Archegos, a person familiar with the matter said on Wednesday.",neutral,0.07,0.89,0.04,neutral,0.02,0.58,0.4,True,English,,,2021-07-07,channelnewsasia.com,Nomura
Nomura,PyNews API,https://www.moneycontrol.com/news/business/stocks/adani-ports-gains-2-after-a-foreign-brokerage-raises-target-maintains-buy-7116431.html,"Adani Ports gains 2% after a foreign brokerage raises target, maintains  39;buy 39;","The share touched a 52-week high of Rs 901 and a 52-week low of Rs 298.10 on 09 June, 2021 and 27 July, 2020, respectively.",Adani Ports and Special Economic Zone share price added over 2 percent intraday on July 2 after foreign broking house Nomura maintained buy rating on the stock and raised the target price to Rs 890 p… [+648 chars],positive,0.55,0.22,0.23,neutral,0.0,0.99,0.01,True,English,,,2021-07-07,moneycontrol.com,Nomura
Nomura,PyNews API,https://ca.yahoo.com/finance/news/japans-nomura-plans-suspend-part-042247830.html,Japan's Nomura plans to suspend part of cash-prime brokerage business - source,"Nomura Holdings Inc plans to suspend part of its cash-prime brokerage business after sustaining a $2.9 billion hit from the collapse of U.S. investment fund Archegos, a person familiar with the matter said on Wednesday. The move comes after Nomura, Japan's to…","Nomura Holdings Inc plans to suspend part of its cash-prime brokerage business after sustaining a $2.9 billion hit from the collapse of U.S. investment fund Archegos, a person familiar with the matter said on Wednesday. The move comes after Nomura, Japan's to…",neutral,0.07,0.89,0.04,neutral,0.02,0.78,0.2,True,English,,,2021-07-07,ca.yahoo.com,Nomura
Nomura,PyNews API,https://seekingalpha.com/news/3713079-nomura-holdings-stops-cash-prime-brokerage-services-in-us-and-europe-after-archegos-bloomberg,Nomura stops cash prime brokerage services in U.S and Europe after Archegos,Shares of Nomura Holdings (<<NMR>>) drop as it decides to stop offering cash prime-brokerage services in the U.S and Europe following a ~$2.5B loss from the Archegos blowup...,winhorse/iStock Unreleased via Getty Images,,,,,,,,,,,,,,,
<ul><li>Shares of Nomura Holdings ((NMR -2.6%,,,,,,,,,,,,,,,,,,,,
