Searchword,Searchword_ID,API,URL,Title,Summary,Article,Title_Sentiment,Title_Positive,Title_Neutral,Title_Negative,Article_Sentiment,Article_Positive,Article_Neutral,Article_Negative,Verified,Language,NER,Topics,Date,Source,key
Barclays,2,Google API,https://www.altfi.com/article/8058_credit-kudos-adds-ex-barclays-exec-to-its-senior-team,Credit Kudos adds ex-Barclays exec to its senior team,"Open banking-powered credit referencing agency Credit Kudos has bolstered its senior team with former legal counsel at Barclays UK, Manoj Peiris. Peiris has ...","Open banking-powered credit referencing agency Credit Kudos has bolstered its senior team with former legal counsel at Barclays UK, Manoj Peiris. Peiris has ...",positive,0.99,0.01,0.0,neutral,0.09,0.9,0.01,True,English,,,2021-06-30,altfi.com,LCH Ltd
Barclays,2,Google API,https://sports.yahoo.com/kevin-durant-says-culture-around-134935336.html,Kevin Durant says the culture around Barclays Center has changed,This resurgence of the Brooklyn Nets has attracted many big celebrities to Barclays Center to watch the team play. Durant admitted that he's just happy to be a part ...,This resurgence of the Brooklyn Nets has attracted many big celebrities to Barclays Center to watch the team play. Durant admitted that he's just happy to be a part ...,neutral,0.01,0.98,0.01,positive,0.61,0.35,0.04,True,English,,,2021-06-28,sports.yahoo.com,LCH Ltd
Barclays,2,Google API,https://www.cnbc.com/2021/06/29/water-scarcity-why-some-of-the-worlds-biggest-companies-are-worried.html,Why some of the world's biggest companies are increasingly worried about water scarcity,"In a research note published June 14, analysts at Barclays identified water scarcity as “the most important environmental concern” for the global consumer ...","In a research note published June 14, analysts at Barclays identified water scarcity as “the most important environmental concern” for the global consumer ...",negative,0.0,0.0,1.0,negative,0.01,0.47,0.52,True,English,,,2021-06-29,cnbc.com,LCH Ltd
Barclays,2,PyNews API,https://www.reuters.com/business/finance/barclays-moves-investment-bank-into-its-london-headquarters-2021-06-30/,Barclays moves investment bank into its London headquarters - Reuters,"Britain' Barclays (BARC.L) will move its staff from across Canary Wharf into its headquarters in the London financial district, the bank said on Wednesday.","A Barclays bank building is seen at Canary Wharf in London, Britain May 17, 2017. REUTERS/Stefan Wermuth/FilesLONDON, June 30 (Reuters) - Britain' Barclays (BARC.L) will move its staff from across Ca… [+436 chars]",neutral,0.0,1.0,0.0,neutral,0.0,0.99,0.01,True,English,,,2021-06-30,reuters.com,LCH Ltd
Barclays,2,PyNews API,https://www.nytimes.com/2021/06/28/nyregion/zellnor-myrie-diana-richardson-lawsuit-nypd-protests.html,"Lawmakers Sue N.Y.P.D., Saying They Were Pepper-Sprayed and Beaten",State Senator Zellnor Myrie and Assemblywoman Diana Richardson say police used illegal tactics against them during last year’s protests.,"Mr. Myrie had reached out to the commanding officer of the district that includes Barclays Center, Chief Jeffrey B. Maddrey, to let him know that he would be attending, and Chief Maddrey responded th… [+1367 chars]",negative,0.0,0.0,1.0,neutral,0.04,0.58,0.38,True,English,,,2021-06-28,nytimes.com,LCH Ltd
Barclays,2,PyNews API,https://www.entrepreneur.com/video/376380,"One Business Partner Managed a Billion-Dollar Portfolio at Barclays, the Other Heads an Ivy League Medical School Department. Can They Create a Unicorn Together?","Michael Nelson is the CEO of Intrommune Therapeutics, while Dr. Bill Reisacher sits on its scientific advisory board.","In the fourth episode of Unicorn Hunters (a show that gives viewers not only a deeper look into the sort of conversations that take place between powerful investors and entrepreneurs, but also allows… [+1458 chars]",neutral,0.02,0.97,0.01,negative,0.39,0.1,0.51,True,English,,,2021-07-02,entrepreneur.com,LCH Ltd
Barclays,2,PyNews API,https://www.businessinsider.com/gen-z-investing-risk-appetite-barcalys-survey-social-meida-fintok-2021-6,"Gen Z investors are taking more risks, picking up bad investing habits in the hunt to get rich quick, survey finds","Over the past year, Gen Z investors have become more risk-friendly and picked up bad investing habits while 'Finfluencers' have risen to fame.","Gen Z investors are all about making quick gains. They trade more frequently, they take on more risk and are picking up other traditionally 'bad' investment habits in the process, a Barclays survey f… [+2919 chars]",negative,0.0,0.0,1.0,mixed,0.49,0.01,0.5,True,English,,,2021-06-27,businessinsider.com,LCH Ltd
Barclays,2,Twitter,Twitter,Gareth Southgate and the boys got my Barclays account in a rear naked choke,,Gareth Southgate and the boys got my Barclays account in a rear naked choke,negative,0.0,0.01,0.99,negative,0.0,0.01,0.99,True,English,,,2021-07-04,Unknown,LCH Ltd
Barclays,2,Twitter,Twitter,"One Business Partner Managed a Billion-Dollar Portfolio at Barclays, the Other Heads an Ivy League Medical School D…",,"One Business Partner Managed a Billion-Dollar Portfolio at Barclays, the Other Heads an Ivy League Medical School D…",neutral,0.01,0.98,0.01,neutral,0.01,0.98,0.01,True,English,,,2021-07-04,Unknown,LCH Ltd
Barclays,2,Twitter,Twitter,unusual_whales BankofAmerica Barclays BNPParibas Citi CreditSuisse DeutscheBank jpmorgan MorganStanley Rea…,,unusual_whales BankofAmerica Barclays BNPParibas Citi CreditSuisse DeutscheBank jpmorgan MorganStanley Rea…,neutral,0.01,0.99,0.0,neutral,0.01,0.99,0.0,True,English,,,2021-07-04,Unknown,LCH Ltd
Barclays,2,Twitter,Twitter,ElaXora Barclays My bank can fook odd using my money telling me how to speak,,ElaXora Barclays My bank can fook odd using my money telling me how to speak,neutral,0.29,0.56,0.15,neutral,0.29,0.56,0.15,True,English,,,2021-07-04,Unknown,LCH Ltd
Barclays,2,Twitter,Twitter,unusual_whales BankofAmerica Barclays BNPParibas Citi CreditSuisse DeutscheBank jpmorgan MorganStanley Let…,,unusual_whales BankofAmerica Barclays BNPParibas Citi CreditSuisse DeutscheBank jpmorgan MorganStanley Let…,neutral,0.01,0.99,0.0,neutral,0.01,0.99,0.0,True,English,,,2021-07-04,Unknown,LCH Ltd
Barclays,2,Twitter,Twitter,unusual_whales BankofAmerica Barclays BNPParibas Citi CreditSuisse DeutscheBank jpmorgan MorganStanley shocking,,unusual_whales BankofAmerica Barclays BNPParibas Citi CreditSuisse DeutscheBank jpmorgan MorganStanley shocking,negative,0.0,0.27,0.73,negative,0.0,0.27,0.73,True,English,,,2021-07-04,Unknown,LCH Ltd
Barclays,2,Twitter,Twitter,LOLBADGG danielhalps Ajiscade22 unusual_whales AMC_Apee BankofAmerica Barclays BNPParibas Citi…,,LOLBADGG danielhalps Ajiscade22 unusual_whales AMC_Apee BankofAmerica Barclays BNPParibas Citi…,neutral,0.05,0.93,0.02,neutral,0.05,0.93,0.02,True,English,,,2021-07-04,Unknown,LCH Ltd
Barclays,2,Twitter,Twitter,heyitspixel69 unusual_whales BankofAmerica Barclays BNPParibas Citi CreditSuisse DeutscheBank jpmorgan…,,heyitspixel69 unusual_whales BankofAmerica Barclays BNPParibas Citi CreditSuisse DeutscheBank jpmorgan…,neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,,,2021-07-04,Unknown,LCH Ltd
Barclays,2,Twitter,Twitter,ElaXora Barclays Drama Queen 🙄,,ElaXora Barclays Drama Queen 🙄,neutral,0.02,0.98,0.0,neutral,0.02,0.98,0.0,True,(Unknown),,,2021-07-04,Unknown,LCH Ltd
Barclays,2,Twitter,Twitter,unusual_whales BankofAmerica Barclays BNPParibas Citi CreditSuisse DeutscheBank jpmorgan MorganStanley Loo…,,unusual_whales BankofAmerica Barclays BNPParibas Citi CreditSuisse DeutscheBank jpmorgan MorganStanley Loo…,neutral,0.01,0.99,0.0,neutral,0.01,0.99,0.0,True,English,,,2021-07-04,Unknown,LCH Ltd
Barclays,2,Twitter,Twitter,Full cap Barclays next season. 😍 premierleague,,Full cap Barclays next season. 😍 premierleague,positive,1.0,0.0,0.0,positive,1.0,0.0,0.0,True,English,,,2021-07-04,Unknown,LCH Ltd
Barclays,2,Twitter,Twitter,Astoria–Ditmars Blvd-bound N trains are currently delayed between Atlantic Av–Barclays Ctr and Astoria–Ditmars Blvd.,,Astoria–Ditmars Blvd-bound N trains are currently delayed between Atlantic Av–Barclays Ctr and Astoria–Ditmars Blvd.,negative,0.0,0.1,0.9,negative,0.0,0.1,0.9,True,English,,,2021-07-04,Unknown,LCH Ltd
Morgan Stanley,3,Google API,https://www.cnbc.com/2021/06/28/morgan-stanley-doubles-its-dividend-as-banks-start-to-raise-payouts-following-fed-stress-tests.html,Morgan Stanley doubles its dividend as most banks raise payouts following Fed stress tests,"Morgan Stanley said that its dividend will double to 70 cents a share starting in the third quarter, and it would buy up to $12 billion of its own stock through June ...","Morgan Stanley said that its dividend will double to 70 cents a share starting in the third quarter, and it would buy up to $12 billion of its own stock through June ...",neutral,0.01,0.98,0.01,neutral,0.01,0.96,0.03,True,English,,,2021-06-28,cnbc.com,LCH Ltd
Morgan Stanley,3,Google API,https://www.businesswire.com/news/home/20210628005790/en/Morgan-Stanley-Announces-100-Increase-of-Its-Quarterly-Dividend-from-0.35-to-0.70-Per-Share-and-Authorization-of-the-Repurchase-of-up-to-12-Billion-of-Common-Stock-Over-the-Next-12-Months,Morgan Stanley Announces 100% Increase of Its Quarterly ...,"Morgan Stanley is a leading global financial services firm providing investment banking, securities, wealth management and investment management services.","Morgan Stanley is a leading global financial services firm providing investment banking, securities, wealth management and investment management services.",neutral,0.0,1.0,0.0,neutral,0.08,0.92,0.0,True,English,,,2021-06-28,businesswire.com,LCH Ltd
Morgan Stanley,3,Google API,https://www.cnn.com/2021/06/28/business/morgan-stanley-double-dividend/index.html,Morgan Stanley is doubling its dividend and buying back up to $12 billion of stock,"New York (CNN Business) Morgan Stanley is doubling its quarterly dividend from 35 cents a share to 70 cents a share, and buying back up to $12 billion of stock ...","New York (CNN Business) Morgan Stanley is doubling its quarterly dividend from 35 cents a share to 70 cents a share, and buying back up to $12 billion of stock ...",neutral,0.01,0.99,0.0,neutral,0.0,1.0,0.0,True,English,,,2021-06-28,cnn.com,LCH Ltd
Morgan Stanley,3,Google API,https://markets.businessinsider.com/news/cryptocurrencies/morgan-stanley-grayscale-crypto-bitcoin-trusts-investment-2021-6,"Morgan Stanley bought 28,000 shares in the Grayscale Bitcoin Trust underscoring its commitment to crypto",Five of Morgan Stanley's fund groups can invest up to 25% of their assets in crypto products. Investments must be indirect - so funds are not allowed to purchase ...,Five of Morgan Stanley's fund groups can invest up to 25% of their assets in crypto products. Investments must be indirect - so funds are not allowed to purchase ...,positive,0.79,0.2,0.01,negative,0.0,0.02,0.98,True,English,,,2021-06-29,markets.businessinsider.com,LCH Ltd
Morgan Stanley,3,Google API,https://cointelegraph.com/news/morgan-stanley-equity-fund-owns-28-2k-shares-of-grayscale-bitcoin-trust-per-sec,"Morgan Stanley equity fund owns 28.2K shares of Grayscale Bitcoin Trust, per SEC","Morgan Stanley's Europe Opportunity Fund is designed to seek maximum capital appreciation by investing in assets that ""the investment team believes are ...","Morgan Stanley's Europe Opportunity Fund is designed to seek maximum capital appreciation by investing in assets that ""the investment team believes are ...",positive,0.52,0.47,0.01,neutral,0.02,0.98,0.0,True,English,,,2021-06-28,cointelegraph.com,LCH Ltd
Morgan Stanley,3,Google API,https://www.reuters.com/business/retail-traders-account-10-us-stock-trading-volume-morgan-stanley-2021-06-30/,Retail traders account for 10% of U.S. stock trading volume ...,"Morgan Stanley says the phenomenon has prompted many questions from its clients about how to effectively estimate retail activity. ""We find that retail investors ...","Morgan Stanley says the phenomenon has prompted many questions from its clients about how to effectively estimate retail activity. ""We find that retail investors ...",neutral,0.0,1.0,0.0,neutral,0.01,0.99,0.0,True,English,,,2021-06-30,reuters.com,LCH Ltd
Morgan Stanley,3,Google API,https://riabiz.com/a/2021/6/29/j-p-morgan-buys-openinvest-after-missing-out-on-parametric-which-morgan-stanley-nabbed-its-more-about-esg-less-about-direct-indexing-firm-says,"J. P. Morgan buys OpenInvest, after missing out on Parametric ...","""Over time, J.P. Morgan will leverage OpenInvest's ESG capabilities with 55ip's tax-smart ... See: Morgan Stanley's Eaton Vance deal yields a golden nugget-- ...","""Over time, J.P. Morgan will leverage OpenInvest's ESG capabilities with 55ip's tax-smart ... See: Morgan Stanley's Eaton Vance deal yields a golden nugget-- ...",neutral,0.05,0.55,0.4,neutral,0.03,0.97,0.0,True,English,,,2021-06-29,riabiz.com,LCH Ltd
Morgan Stanley,3,Google API,https://www.afr.com/street-talk/deutsche-bank-snaffles-morgan-stanley-banker-for-real-estate-20210628-p584y0,Deutsche Bank snaffles Morgan Stanley banker for real estate,Deutsche Bank has hired Morgan Stanley executive director Amit Sheshinski to spearhead its real estate sector coverage in Australia. Deutsche Bank told staff ...,Deutsche Bank has hired Morgan Stanley executive director Amit Sheshinski to spearhead its real estate sector coverage in Australia. Deutsche Bank told staff ...,neutral,0.03,0.96,0.01,neutral,0.06,0.92,0.02,True,English,,,2021-06-28,afr.com,LCH Ltd
Morgan Stanley,3,PyNews API,https://www.reuters.com/article/usa-banks-capital-idUSL3N2OA49D,"UPDATE 1-Morgan Stanley, JPMorgan, Bank of America hike shareholder payouts - Reuters","Morgan Stanley, JPMorgan Chase & Co and Bank of America Corp. said on Monday they were hiking their capital payouts after the U.S. Federal Reserve gave them a clean bill of health following their annual ""stress tests"" last week.","By Reuters Staff(Changes slug to combine, add details on dividend increases by JPMorgan, Bank of America, Morgan Stanley)June 28 (Reuters) - Morgan Stanley, JPMorgan Chase &amp; Co and Bank of Am… [+1087 chars]",neutral,0.0,1.0,0.0,neutral,0.01,0.99,0.0,True,English,,,2021-06-28,reuters.com,LCH Ltd
Morgan Stanley,3,PyNews API,https://markets.businessinsider.com/currencies/news/morgan-stanley-grayscale-crypto-bitcoin-trusts-investment-2021-6-1030563875,"Morgan Stanley bought 28,000 shares in the Grayscale Bitcoin Trust underscoring its commitment to crypto",The investment into Grayscale's Bitcoin Trust via Morgan Stanley's Europe Opportunity Fund underlines the US bank's commitment to crypto.,"Morgan Stanley beat fourth-quarter expectations as Wall Street ended the year on a highBrendan McDermid/ReutersMorgan Stanley bought 28,289 shares, worth over $1.3 million at the time of the sale… [+2012 chars]",positive,0.79,0.2,0.01,neutral,0.08,0.88,0.04,True,English,,,2021-06-29,markets.businessinsider.com,LCH Ltd
Morgan Stanley,3,PyNews API,https://www.reuters.com/business/retail-traders-account-10-us-stock-trading-volume-morgan-stanley-2021-06-30/,Retail traders account for 10% of U.S. stock trading volume - Morgan Stanley - Reuters,"Retail investors currently account for roughly 10% of daily trading volume on the Russell 3000, the broadest U.S. stocks index, after peaking at 15% in September as lockdown boredom and extra savings triggered interest in stock markets, Morgan Stanley said on…","A GameStop store is seen in the Jackson Heights neighborhood of New York City, New York, U.S. January 27, 2021. REUTERS/Nick ZieminskiLONDON, June 30 (Reuters) - Retail investors currently account fo… [+1917 chars]",neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,,,2021-06-30,reuters.com,LCH Ltd
Morgan Stanley,3,PyNews API,https://www.reuters.com/video/watch/idOVEJGLVUZ,Big banks boost payouts - Reuters.com,"Morgan Stanley, JPMorgan, Bank of America, Goldman Sachs and Wells Fargo said on Monday they were hiking their capital payouts after the U.S. Federal Reserve gave them a clean bill of health following their annual ""stress tests"" last week. Fred Katayama repor…","Posted Morgan Stanley, JPMorgan, Bank of America, Goldman Sachs and Wells Fargo said on Monday they were hiking their capital payouts after the U.S. Federal Reserve gave them a clean bill of health… [+71 chars]",positive,0.66,0.33,0.01,positive,0.53,0.45,0.02,True,English,,,2021-06-29,reuters.com,LCH Ltd
Morgan Stanley,3,Twitter,Twitter,"Again, y’all are just realizing she dated peirs morgans son lmaoo, y’all crack me up. Nadia Parkes and Stanley Morg…",,"Again, y’all are just realizing she dated peirs morgans son lmaoo, y’all crack me up. Nadia Parkes and Stanley Morg…",negative,0.0,0.0,1.0,negative,0.0,0.0,1.0,True,English,,,2021-07-04,Unknown,LCH Ltd
Morgan Stanley,3,Twitter,Twitter,JinkoSolar Holding Company Limi (JKS) surprised the market with Q4 result. Morgan Stanley changed the rating to Sel…,,JinkoSolar Holding Company Limi (JKS) surprised the market with Q4 result. Morgan Stanley changed the rating to Sel…,neutral,0.24,0.7,0.06,neutral,0.24,0.7,0.06,True,English,,,2021-07-04,Unknown,LCH Ltd
Morgan Stanley,3,Twitter,Twitter,"Paper Co. (IP) surprised the market with Q2 result. Morgan Stanley changed the rating to Outperform, as Paper Co. (…",,"Paper Co. (IP) surprised the market with Q2 result. Morgan Stanley changed the rating to Outperform, as Paper Co. (…",neutral,0.15,0.78,0.07,neutral,0.15,0.78,0.07,True,English,,,2021-07-04,Unknown,LCH Ltd
Morgan Stanley,3,Twitter,Twitter,Morgan Stanley estimates a $100 billion profit for Pfizer over the next 5 years from the covid vaccines,,Morgan Stanley estimates a $100 billion profit for Pfizer over the next 5 years from the covid vaccines,neutral,0.02,0.97,0.01,neutral,0.02,0.97,0.01,True,English,,,2021-07-04,Unknown,LCH Ltd
Morgan Stanley,3,Twitter,Twitter,DavidSchawel Investment Bank Fee Ranking for the First Half of 2021(Market share in parentheses)JP Morgan $ 6.1…,,DavidSchawel Investment Bank Fee Ranking for the First Half of 2021(Market share in parentheses)JP Morgan $ 6.1…,negative,0.02,0.37,0.61,negative,0.02,0.37,0.61,True,English,,,2021-07-04,Unknown,LCH Ltd
Morgan Stanley,3,Twitter,Twitter,"gforemanBCP It's only a matter of time! Hey, did you hear about Morgan Stanley in New York?!",,"gforemanBCP It's only a matter of time! Hey, did you hear about Morgan Stanley in New York?!",neutral,0.06,0.9,0.04,neutral,0.06,0.9,0.04,True,English,,,2021-07-04,Unknown,LCH Ltd
Morgan Stanley,3,Twitter,Twitter,"Morgan Stanley (MS) surprised the market with Q4 result.  J.P. Morgan Chase changed the rating to Underperform, as…",,"Morgan Stanley (MS) surprised the market with Q4 result.  J.P. Morgan Chase changed the rating to Underperform, as…",negative,0.0,0.01,0.99,negative,0.0,0.01,0.99,True,English,,,2021-07-04,Unknown,LCH Ltd
Morgan Stanley,3,Twitter,Twitter,"muddywatersre Thank you IBs : Goldman Sachs (Asia) L.L.C., Morgan Stanley &amp; Co. LLC and J.P. Morgan Securities LLC…",,"muddywatersre Thank you IBs : Goldman Sachs (Asia) L.L.C., Morgan Stanley &amp; Co. LLC and J.P. Morgan Securities LLC…",positive,0.57,0.29,0.14,positive,0.57,0.29,0.14,True,English,,,2021-07-04,Unknown,LCH Ltd
ICE Clear Europe,0,Google API,https://www.jdsupra.com/legalnews/securities-and-markets-regulatory-news-5906265/,"Securities and markets regulatory news, June 2021  3 ...","Recent UK and EU regulatory developments of interest to financial institutions and ... The three recognised UK CCPs (ICE Clear Europe Ltd (ICEU), LCH Ltd ...","Recent UK and EU regulatory developments of interest to financial institutions and ... The three recognised UK CCPs (ICE Clear Europe Ltd (ICEU), LCH Ltd ...",neutral,0.0,0.99,0.01,positive,0.48,0.48,0.04,True,English,"['EU', 'ICE Clear Europe Ltd', 'ICEU', 'LCH Ltd']","['regulatory news', 'Securities', 'markets', 'June', 'three recognised UK CCPs', 'EU regulatory developments', 'ICE Clear Europe', 'Recent UK', 'financial institutions', 'LCH Ltd', 'interest', 'ICEU']",2021-06-28,jdsupra.com,ICE Clear Europe
ICE Clear Europe,0,Google API,https://motorillustrated.com/volkswagen-to-stop-selling-ice-vehicles-by-2035-in-europe/79306/,Volkswagen To Stop Selling ICE Vehicles By 2035 In Europe,"Volkswagen plans to be ahead of the ever-tightening EU CO2 climate targets with ... For Europe, guidelines are clear, and Volkswagen's last ICE vehicle should ...","Volkswagen plans to be ahead of the ever-tightening EU CO2 climate targets with ... For Europe, guidelines are clear, and Volkswagen's last ICE vehicle should ...",neutral,0.02,0.97,0.01,neutral,0.05,0.92,0.03,True,English,"['Volkswagen', 'Volkswagen', 'EU', 'Volkswagen']","['ICE Vehicles', 'Volkswagen', 'Selling', 'Europe', 'tightening EU CO2 climate targets', 'last ICE vehicle', 'Volkswagen', 'Europe', 'guidelines']",2021-06-28,motorillustrated.com,ICE Clear Europe
ICE Clear Europe,0,Google API,https://cleantechnica.com/2021/07/02/renault-is-still-in-denial-about-the-ev-transition/,Renault Is Still In Denial About The EV Transition,"There was a lot of ambition to be the best and greenest in Europe, but the ... When talking about Renault, it was not always clear when the industrial Groupe ... other rules apply than for the legacy ICE vehicle at the end of its development cycle.","There was a lot of ambition to be the best and greenest in Europe, but the ... When talking about Renault, it was not always clear when the industrial Groupe ... other rules apply than for the legacy ICE vehicle at the end of its development cycle.",negative,0.0,0.07,0.93,positive,0.96,0.0,0.04,True,English,"['Renault', 'Renault']","['EV Transition', 'Renault', 'Denial', 'The', 'legacy ICE vehicle', 'industrial Groupe', 'other rules', 'development cycle', 'lot', 'ambition', 'Europe', 'Renault', 'end']",2021-07-02,cleantechnica.com,ICE Clear Europe
ICE Clear Europe,0,Google API,https://www.zigwheels.com/news-features/news/volkswagen-set-to-sell-only-electric-vehicles-in-europe-by-2035/42555/,Volkswagen Set To Sell Only Electric Vehicles In Europe By 2035,"... it will also say goodbye to ICE models in Europe by 2035. VW Sales Director Klaus Zellmer stated in the report, “We have set very clear goals and milestones.","... it will also say goodbye to ICE models in Europe by 2035. VW Sales Director Klaus Zellmer stated in the report, “We have set very clear goals and milestones.",neutral,0.0,0.99,0.01,neutral,0.12,0.87,0.01,True,English,"['Volkswagen', 'ICE', 'VW']","['Electric Vehicles', 'Volkswagen', 'Europe', 'VW Sales Director Klaus Zellmer', 'ICE models', 'clear goals', 'goodbye', 'Europe', 'report', 'milestones']",2021-07-01,zigwheels.com,ICE Clear Europe
ICE Clear Europe,0,Google API,https://seekingalpha.com/article/4437395-daimler-truck-spinoff-volvo-group-ice-out-bev-hydrogen-in,"Daimler Truck Spinoff And Volvo Group: ICE Out, BEV (And Hydrogen?) In",Various plans for hydrogen corridor in Europe to field test heavy truck FCEV. ... clear that there is a deep commitment to exit from ICE and go electric via BEV.,Various plans for hydrogen corridor in Europe to field test heavy truck FCEV. ... clear that there is a deep commitment to exit from ICE and go electric via BEV.,neutral,0.05,0.92,0.03,negative,0.0,0.03,0.97,True,English,"['Daimler Truck', 'Volvo Group', 'ICE', 'BEV', 'Hydrogen', 'ICE']","['Daimler Truck Spinoff', 'Volvo Group', 'BEV', 'Hydrogen', 'heavy truck FCEV', 'Various plans', 'hydrogen corridor', 'deep commitment', 'Europe', 'field', 'ICE', 'BEV']",2021-07-01,seekingalpha.com,ICE Clear Europe
ICE Clear Europe,0,Google API,https://www.carscoops.com/2021/06/flying-cars-here-by-2030-says-hyundais-europe-chief/,Flying Cars Here By 2030 Says Hyundai’s Europe Chief,"Still think that carmakers committing to ditch ICE engines by 2030 is radical ... is going to sprout a set of wings, we should probably clear a couple of things up.","Still think that carmakers committing to ditch ICE engines by 2030 is radical ... is going to sprout a set of wings, we should probably clear a couple of things up.",neutral,0.01,0.98,0.01,neutral,0.03,0.93,0.04,True,English,['Hyundai'],"['Flying Cars', 'Hyundai', 'Europe', 'Chief', 'ICE engines', 'carmakers', 'set', 'wings', 'couple', 'things']",2021-06-30,carscoops.com,ICE Clear Europe
ICE Clear Europe,0,Google API,https://www.autox.com/quattroruote/interview-with-michael-cole-president-ceo-hyundai-motor-europe-109629/,"Interview with Michael Cole, President & CEO – Hyundai ...","In a tête-à-tête, Michael Cole, the boss of Hyundai in Europe, explains the reasons ... which, although derived from ICE cars, offer a very high range of autonomy. ... one was electric – it's clear that the major chunk of our effort was towards the ...","In a tête-à-tête, Michael Cole, the boss of Hyundai in Europe, explains the reasons ... which, although derived from ICE cars, offer a very high range of autonomy. ... one was electric – it's clear that the major chunk of our effort was towards the ...",neutral,0.01,0.99,0.0,neutral,0.04,0.88,0.08,True,English,"['Hyundai', 'Hyundai']","['Michael Cole', 'Interview', 'President', 'CEO', 'Hyundai', 'tête', 'Michael Cole', 'ICE cars', 'high range', 'major chunk', 'boss', 'Hyundai', 'Europe', 'reasons', 'autonomy', 'effort']",2021-06-29,autox.com,ICE Clear Europe
ICE Clear Europe,0,Google API,https://www.theneweuropean.co.uk/brexit-news/the-languages-of-greenland-8078514,Greenland: the language that got frozen out,"PETER TRUDGILL on the European language that lingered on Greenland, and ... But it is also undoubtedly true that, as the Little Ice Age approached, the ... that some of the settlers starved, and that others were killed – it is not clear who by.","PETER TRUDGILL on the European language that lingered on Greenland, and ... But it is also undoubtedly true that, as the Little Ice Age approached, the ... that some of the settlers starved, and that others were killed – it is not clear who by.",neutral,0.03,0.65,0.32,negative,0.0,0.0,1.0,True,English,[],"['Greenland', 'language', 'Little Ice Age', 'PETER TRUDGILL', 'European language', 'Greenland', 'settlers', 'others']",2021-07-02,theneweuropean.co.uk,ICE Clear Europe
ICE Clear Europe,0,Google API,https://www.khaleejtimes.com/opinion-editorial/as-europes-tourism-reopens-is-it-time-to-keep-it-slow,"As Europe’s tourism reopens, is it time to keep it slow?","Perhaps the only clear view is that much remains murky about Europe's tourist ... “We in Germany and the EU are skating on thin ice,” she said in what will be ...","Perhaps the only clear view is that much remains murky about Europe's tourist ... “We in Germany and the EU are skating on thin ice,” she said in what will be ...",negative,0.01,0.43,0.56,negative,0.02,0.36,0.62,True,English,['EU'],"['Europe', 'tourism', 'time', 'clear view', 'thin ice', 'Europe', 'tourist', 'Germany']",2021-06-30,khaleejtimes.com,ICE Clear Europe
ICE Clear Europe,0,PyNews API,https://www.forbes.com/sites/gusalexiou/2021/06/30/voiceitt-app-for-atypical-speech---a-triumph-in-disability-co-design/,Voiceitt App For Atypical Speech — A Triumph In Disability Co-Design,"Voiceitt, a new app that can interpret the atypical speech of individuals with communication difficulties, represents a true victory for user-centered co-design. Working alongside disability organizations across the world, Voiceitt is a technology built not j…","A Voiceitt user testing out the app at homeVoiceittBack in 2012, Voiceitt co-founders Danny Weissberg and Stas Tiomkin decided they wanted to come up with an app that could interpret the atypical… [+6833 chars]",neutral,0.41,0.47,0.12,neutral,0.01,0.9,0.09,True,English,"['Voiceitt', 'Voiceitt', 'Voiceitt', 'Voiceitt']","['Voiceitt App', 'Atypical Speech', 'A Triumph', 'Disability', 'A Voiceitt user', 'Danny Weissberg', 'Stas Tiomkin', 'app', 'home', 'founders', '6833 chars']",2021-06-30,forbes.com,ICE Clear Europe
JPMorgan Chase,1,Google API,https://www.altfi.com/article/8054_jpmorgan-chase-scoops-40-stake-in-brazilian-digital-bank-c6-,JPMorgan Chase scoops 40% stake in Brazilian digital bank C6,"JPMorgan Chase will take a 40 per cent stake in the full-service Brazilian ... It is the latest consumer fintech play by JP Morgan Chase, by many measures the ...","JPMorgan Chase will take a 40 per cent stake in the full-service Brazilian ... It is the latest consumer fintech play by JP Morgan Chase, by many measures the ...",neutral,0.01,0.99,0.0,neutral,0.04,0.94,0.02,True,English,,,2021-06-29,altfi.com,ICE Clear Europe
JPMorgan Chase,1,Google API,https://www.businesswire.com/news/home/20210628005666/en/JPMorgan-Chase-Takes-40-Stake-in-Brazil%E2%80%99s-C6-Bank,JPMorgan Chase Takes 40% Stake in Brazil's C6 Bank,NEW YORK & SAO PAULO--(BUSINESS WIRE)--JPMorgan Chase (NYSE: JPM) and C6 Bank announced today that they have entered into a strategic ...,NEW YORK & SAO PAULO--(BUSINESS WIRE)--JPMorgan Chase (NYSE: JPM) and C6 Bank announced today that they have entered into a strategic ...,neutral,0.01,0.98,0.01,neutral,0.01,0.99,0.0,True,English,,,2021-06-28,businesswire.com,ICE Clear Europe
JPMorgan Chase,1,Google API,https://ibsintelligence.com/ibsi-news/jpmorgan-chase-takes-40-ownership-stake-in-c6-bank-to-transform-the-financial-lives-of-brazilians/,JPMorgan Chase takes 40% ownership stake in C6 Bank to ...,"JPMorgan Chase has had a local presence in Brazil for nearly 6 decades, offering expertise in Corporate and Investment Banking, Wholesale Payments, ...","JPMorgan Chase has had a local presence in Brazil for nearly 6 decades, offering expertise in Corporate and Investment Banking, Wholesale Payments, ...",neutral,0.02,0.97,0.01,neutral,0.14,0.85,0.01,True,English,,,2021-06-29,ibsintelligence.com,ICE Clear Europe
